Parameter,Case Opt,Case CE,Case Dual
uk,-13.3786023481,-2.7108664955,-4.3630815714
uk,-6.9161317515,-2.8747341272,-3.6844177464
uk,0.5678912943,-1.9410500111,-1.4918766872
uk,14.2947183818,7.4978528181,0.2586248021
uk,3.0220648685,0.006651953,-4.2449805504
uk,-26.3487796238,-3.7280464865,3.0450139024
uk,-30.0078848927,-30.3262516931,-1.0574300857
uk,20.1900412409,-41.7303899967,60.1086287294
t1,1.8,1,1
t1,1.8,1.0007278344,0.996526701
t1,1.8,0.9845619368,0.9957979
t1,1.8,0.9668120072,0.9678942925
t1,1.8,0.9720732737,1.0244639966
t1,1.8,1.3188367076,1.0594179398
t1,1.8,1.2968467629,1.0588804146
t1,1.8,1.2878523876,1.0584822756
t1,1.8,1.4374188847,1.1697555347
t1,1.8,1.4347332241,1.1188038571
t1,1.8,1.4338401486,1.1174234728
t1,1.8,1.4419643046,1.3934165183
t1,1.8,1.4701776502,1.4313417566
t1,1.8,1.6155845547,1.4488897971
t1,1.8,1.6394771539,1.4564630991
t1,1.8,0.8373541833,1.1930320062
t1,1.8,1.0529804287,1.5456599891
t1,1.8,1.9673677203,1.374029187
t1,1.8,2.0586156858,1.6024481422
t1,1.8,2.275982054,1.6002994584
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.5992721656,-0.603473299
t2,-1.01,-0.6054322705,-0.6070445695
t2,-1.01,-0.5146677148,-0.627444643
t2,-1.01,-0.4930826677,-0.6581594702
t2,-1.01,-0.3304692064,-0.5887381563
t2,-1.01,-0.3289461468,-0.5888401461
t2,-1.01,-0.3485832353,-0.5994913757
t2,-1.01,-0.2988840444,-0.5221728673
t2,-1.01,-0.2461486685,-0.529042911
t2,-1.01,-0.2435419438,-0.5120337386
t2,-1.01,-0.2090373362,-0.2588662201
t2,-1.01,-0.1902629724,-0.3058666475
t2,-1.01,-0.3329386825,-0.3224901014
t2,-1.01,-0.0434418721,-0.3799877036
t2,-1.01,-0.5062012358,-0.8157467724
t2,-1.01,-0.7105981451,-0.4977055035
t2,-1.01,0.4882231686,-0.5563024824
t2,-1.01,0.465402894,-0.1214043972
t2,-1.01,0.3106769789,-0.0838534199
t3,0.58,0.3,0.3
t3,0.58,0.3000727834,0.2996526701
t3,0.58,0.2989959618,0.2988916458
t3,0.58,0.3190755076,0.2989223469
t3,0.58,0.3226413399,0.2889981397
t3,0.58,0.3214520236,0.2758391923
t3,0.58,0.3334834129,0.2763595103
t3,0.58,0.3320339795,0.2753450572
t3,0.58,0.31655905,0.2661218415
t3,0.58,0.307551126,0.2944399359
t3,0.58,0.3070777703,0.2965720817
t3,0.58,0.307787763,0.2920743887
t3,0.58,0.3090596887,0.301171188
t3,0.58,0.3016986313,0.3003338741
t3,0.58,0.2785438418,0.2990175008
t3,0.58,0.3058174812,0.3080211981
t3,0.58,0.2401799254,0.2739866042
t3,0.58,0.2791227974,0.2449875835
t3,0.58,0.3056983339,0.3196609236
t3,0.58,0.2745475493,0.3115355704
t4,0.3,0.1,0.1
t4,0.3,0.0998259599,0.1005041997
t4,0.3,0.101929643,0.1010783251
t4,0.3,0.0867382494,0.1025742945
t4,0.3,0.0835723498,0.1048803326
t4,0.3,0.0634834427,0.1112876246
t4,0.3,0.0503833996,0.1110458357
t4,0.3,0.0578447983,0.1118847633
t4,0.3,0.0033726033,0.1015626554
t4,0.3,0.0190296453,0.0862787012
t4,0.3,0.0173887334,0.0845008432
t4,0.3,0.0242042075,0.0481216771
t4,0.3,0.0241016199,0.032841917
t4,0.3,-0.0123203981,0.0226805468
t4,0.3,0.0228322944,0.0058390981
t4,0.3,-0.0215280511,-0.0746701952
t4,0.3,0.0198267323,-0.0814498426
t4,0.3,0.0528655025,-0.0798557912
t4,0.3,-0.0173531296,-0.0925574811
t4,0.3,-0.0925826479,-0.0977451333
t5,0.5,0.7,0.7
t5,0.5,0.6998259599,0.7005041997
t5,0.5,0.7014766808,0.7011400658
t5,0.5,0.6843651951,0.7017652575
t5,0.5,0.6817701216,0.7069335
t5,0.5,0.7068367302,0.7126144527
t5,0.5,0.6970132197,0.7124080992
t5,0.5,0.6945244329,0.7124600095
t5,0.5,0.7005690891,0.7174317221
t5,0.5,0.7205678995,0.7057873231
t5,0.5,0.7202243105,0.7048471061
t5,0.5,0.7218403329,0.6996262386
t5,0.5,0.7203514259,0.6865683539
t5,0.5,0.7321060943,0.6863466795
t5,0.5,0.7326851609,0.685076141
t5,0.5,0.8211033302,0.6128631143
t5,0.5,0.8759016745,0.6980897786
t5,0.5,0.8068185982,0.7206853836
t5,0.5,0.8117137329,0.736959034
t5,0.5,0.7425032894,0.7315143405
t6,1,1.5,1.5
t6,1,1.4982595993,1.5050419971
t6,1,1.5215562955,1.5104713304
t6,1,1.3721904901,1.5337678401
t6,1,1.3333412244,1.5582399699
t6,1,1.01885656,1.5822698901
t6,1,0.9240979895,1.5799221541
t6,1,0.9660870808,1.5894524999
t6,1,0.9395923776,1.5420935947
t6,1,1.0061541703,1.4325956414
t6,1,1.0028760878,1.4154246512
t6,1,1.0018573983,1.1334869497
t6,1,0.9426982035,1.021147445
t6,1,0.6222340421,0.9774659246
t6,1,0.6843948469,0.9704379038
t6,1,1.7295283479,1.0761660308
t6,1,1.7185082787,1.3863865006
t6,1,1.7743706901,1.4027884937
t6,1,1.4382354101,1.5983330994
t6,1,1.4498385352,1.5259072686
