Parameter,Case Opt,Case CE,Case Dual
uk,15.0129917751,1.2886719605,-0.7894708631
uk,-0.2058869881,5.4835995276,0.9313384662
uk,-23.6174927249,1.084919225,-1.1722160367
uk,-30.61324128,-16.80011098,1.4279695438
uk,25.8096841156,-41.3004920641,28.9073761601
t1,1.8,1,1
t1,1.8,0.9959539128,0.9955140894
t1,1.8,0.9948522837,0.9801442788
t1,1.8,1.0098403107,0.9626882172
t1,1.8,1.016743867,0.9729796483
t1,1.8,1.0955676452,1.0778083473
t1,1.8,1.1026000481,0.9359377234
t1,1.8,1.157604076,1.5864061052
t1,1.8,1.1781706157,1.5769578512
t1,1.8,1.1288623633,1.5794880844
t1,1.8,1.2070513406,1.6272338054
t1,1.8,1.2097688469,1.6392917734
t1,1.8,1.3883775318,1.6036462602
t1,1.8,1.2923297507,1.6379653366
t1,1.8,1.1022374534,1.64196466
t1,1.8,1.3586378113,1.6934377855
t1,1.8,1.3626669271,1.3153295555
t1,1.8,1.4961312754,1.2074693638
t1,1.8,1.7768283594,1.4793466986
t1,1.8,1.7724155726,1.3776920366
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6040460872,-0.6044859106
t2,-1.01,-0.6023560571,-0.6014563481
t2,-1.01,-0.5641942988,-0.4221659134
t2,-1.01,-0.471222887,-0.2303676032
t2,-1.01,-0.3049051632,-0.1631457324
t2,-1.01,-0.3025299384,-0.0969417003
t2,-1.01,-0.3429941639,-0.2891855676
t2,-1.01,-0.2711968424,-0.332893428
t2,-1.01,-0.3383109191,-0.3633437225
t2,-1.01,-0.354472663,-0.1190498629
t2,-1.01,-0.3358465683,-0.0604475469
t2,-1.01,-0.2707728135,0.0318277614
t2,-1.01,-0.0512188925,-0.0341458293
t2,-1.01,-0.7558843206,-0.3423627987
t2,-1.01,-0.7467599237,-0.2681557407
t2,-1.01,-0.7805406399,-0.2863780022
t2,-1.01,-0.4082117921,-0.4240507479
t2,-1.01,-0.1722782727,-0.1181953095
t2,-1.01,-0.1670910217,-0.2972289105
t3,0.58,0.3,0.3
t3,0.58,0.2995953913,0.2995514089
t3,0.58,0.3000660425,0.3014164013
t3,0.58,0.3029481988,0.3297579522
t3,0.58,0.3249685946,0.3700836338
t3,0.58,0.3551117623,0.3748808594
t3,0.58,0.3597114715,0.3744271367
t3,0.58,0.3625035937,0.3547503151
t3,0.58,0.3532337003,0.3663247842
t3,0.58,0.352681703,0.3581087655
t3,0.58,0.3387036557,0.3335487889
t3,0.58,0.338656017,0.3188618291
t3,0.58,0.3337906512,0.3202258462
t3,0.58,0.3221896014,0.3209246718
t3,0.58,0.2408054882,0.3366808198
t3,0.58,0.2236062113,0.325321958
t3,0.58,0.2276955767,0.3173949381
t3,0.58,0.2879289247,0.2986995971
t3,0.58,0.2955460993,0.3527301991
t3,0.58,0.2974033578,0.3672656485
t4,0.3,0.1,0.1
t4,0.3,0.1005639063,0.1006130627
t4,0.3,0.1002182277,0.1002113155
t4,0.3,0.0982477898,0.0839529612
t4,0.3,0.0816244869,0.0538058688
t4,0.3,0.049340187,0.0382030765
t4,0.3,0.0419210931,0.0574470739
t4,0.3,0.0311797961,0.0879101239
t4,0.3,0.0545281126,0.0614103032
t4,0.3,0.0053166021,0.0755026536
t4,0.3,0.0167043591,0.0466391196
t4,0.3,0.0171959173,0.0510720228
t4,0.3,0.0058727877,0.0316348457
t4,0.3,0.0470556396,0.0052007497
t4,0.3,0.0202460509,-0.0187761428
t4,0.3,0.0654755528,-0.0176468131
t4,0.3,0.0586385024,-0.0154223958
t4,0.3,0.095715793,-0.0123381319
t4,0.3,0.0411587787,-0.0261327196
t4,0.3,0.0439439499,0.016708286
t5,0.5,0.7,0.7
t5,0.5,0.7005639063,0.7006130627
t5,0.5,0.7001461616,0.6996849858
t5,0.5,0.6989133906,0.6811547849
t5,0.5,0.6846536932,0.6527853468
t5,0.5,0.6640182997,0.6411404661
t5,0.5,0.658938878,0.6473923058
t5,0.5,0.6689975739,0.7357722784
t5,0.5,0.6707337067,0.7171618244
t5,0.5,0.6742387026,0.7458787588
t5,0.5,0.6945833946,0.7397316995
t5,0.5,0.6938368465,0.748923087
t5,0.5,0.6926794038,0.7510471306
t5,0.5,0.7013335536,0.7423459231
t5,0.5,0.8546677937,0.7318643459
t5,0.5,0.8955674323,0.7351572078
t5,0.5,0.9001576408,0.7321293732
t5,0.5,0.8759672385,0.7288219059
t5,0.5,0.847214063,0.680304165
t5,0.5,0.8490874422,0.7524568834
t6,1,1.5,1.5
t6,1,1.505639063,1.5061306275
t6,1,1.5025469816,1.5047802199
t6,1,1.4675869906,1.3228763962
t6,1,1.3003787896,1.0006546067
t6,1,0.9409935306,0.796996463
t6,1,0.8688096983,0.9888021233
t6,1,0.7785643639,0.9399117029
t6,1,0.8273494319,0.8894216659
t6,1,1.0073137116,1.00146894
t6,1,1.0421488305,1.031332015
t6,1,1.0350131005,1.0955776859
t6,1,0.8224446193,1.0187812229
t6,1,1.0815550801,0.9128016515
t6,1,1.5183454626,0.8826222277
t6,1,1.4800985017,0.8861401001
t6,1,1.447822654,0.9136512579
t6,1,1.4844371,0.8430036105
t6,1,1.1841956438,0.6950930405
t6,1,1.1936115449,1.9781397179
