Parameter,Case Opt,Case CE,Case Dual
t2,-1.01,-0.5895451899,-0.6046671543
t2,-1.01,-0.4976377611,-0.6166898591
t2,-1.01,-0.3765902008,-0.5975330382
t2,-1.01,-0.3555549273,-0.5753580166
t2,-1.01,-0.3404379615,-0.5611723415
t2,-1.01,-0.3690651087,-0.6237161648
t2,-1.01,-0.4210017212,-0.5284653075
t2,-1.01,-0.4603076149,-0.4176110536
t2,-1.01,-0.3590390129,-0.6435422788
t2,-1.01,-0.1602246485,-0.6172142801
t2,-1.01,-0.1819298253,-0.6995465213
t2,-1.01,-0.1950554654,-0.6546484623
t2,-1.01,-0.6571001869,-0.5284799527
t2,-1.01,-0.516662311,-0.2941180863
t2,-1.01,-0.5927702909,-0.2973341491
t2,-1.01,-0.5119961599,-0.3280522618
t2,-1.01,-0.1805466748,-0.3359143154
t2,-1.01,0.07550917,-0.4937359432
t3,0.58,0.3,0.3
t3,0.58,0.2998558416,0.2998950664
t3,0.58,0.3024533497,0.2984583632
t3,0.58,0.3184023397,0.2870902352
t3,0.58,0.3388319552,0.2595328658
t3,0.58,0.3506034615,0.2564868182
t3,0.58,0.3389629214,0.2589269494
t3,0.58,0.3238047056,0.2535834562
t3,0.58,0.3516694845,0.2266538575
t3,0.58,0.3136510926,0.210355204
t3,0.58,0.2801292234,0.2095784625
t3,0.58,0.2513106377,0.203412449
t3,0.58,0.2592253939,0.2043441484
t3,0.58,0.2553967986,0.1837620503
t3,0.58,0.2521940064,0.167954765
t3,0.58,0.2384654889,0.1671354951
t3,0.58,0.2758381446,0.1682792609
t3,0.58,0.2928520341,0.1649740516
t3,0.58,0.3044679076,0.1821583547
t3,0.58,0.2854735439,0.1916063436
t4,0.3,0.1,0.1
t4,0.3,0.1002881129,0.1000200425
t4,0.3,0.0989590238,0.1000058918
t4,0.3,0.0851364843,0.0978184271
t4,0.3,0.063604488,0.0971881383
t4,0.3,0.0484088011,0.0970205383
t4,0.3,0.0701624089,0.0967365946
t4,0.3,0.0544181887,0.0984754741
t4,0.3,-0.0001049415,0.094734383
t4,0.3,0.0251800825,0.0948260752
t4,0.3,0.0276435084,0.0913762256
t4,0.3,0.0616267429,0.0919823487
t4,0.3,0.0601532268,0.0919938509
t4,0.3,0.0159386829,0.100701093
t4,0.3,-0.0631098774,0.0730694101
t4,0.3,-0.0496107163,0.095714997
t4,0.3,-0.0302116362,0.0946160699
t4,0.3,-0.0287108036,0.0962059754
t4,0.3,-0.0256948559,0.0453365313
t4,0.3,0.0853615881,0.0422891997
t5,0.5,0.7,0.7
t5,0.5,0.7002881129,0.7000200425
t5,0.5,0.6982021375,0.7000269177
t5,0.5,0.6838982385,0.6977548088
t5,0.5,0.6688028421,0.6960805825
t5,0.5,0.6615691503,0.6960344665
t5,0.5,0.6635222986,0.6957224711
t5,0.5,0.6874532662,0.6964874992
t5,0.5,0.6384630111,0.6961138165
t5,0.5,0.6808372868,0.6939048563
t5,0.5,0.7208548056,0.6928998622
t5,0.5,0.7349303118,0.6923107347
t5,0.5,0.7333545947,0.6899225339
t5,0.5,0.7400130886,0.6903254619
t5,0.5,0.7152686522,0.6896190183
t5,0.5,0.7282710786,0.6858719789
t5,0.5,0.7523484422,0.6850552279
t5,0.5,0.7277683928,0.6984188096
t5,0.5,0.7777889317,0.6606418725
t5,0.5,0.7940702963,0.6367171004
t6,1,1.5,1.5
t6,1,1.5028811288,1.5002004254
t6,1,1.4933910358,1.4999534579
t6,1,1.3454060264,1.4778070506
t6,1,1.0898322226,1.476433259
t6,1,0.9376401298,1.475948639
t6,1,1.0969683178,1.471940812
t6,1,1.121712209,1.4913738675
t6,1,0.9721787981,1.4644703414
t6,1,1.3064559959,1.4475127281
t6,1,1.3459249263,1.3749070278
t6,1,1.3940607882,1.3766558215
t6,1,1.3345054418,1.3386172285
t6,1,1.1701727028,1.4353946199
t6,1,1.1260523271,1.3014035891
t6,1,1.0856929449,1.2244187673
t6,1,1.5343872507,1.203619314
t6,1,1.5232076597,1.2449777467
t6,1,1.1325030038,1.1675467655
t6,1,1.414986205,1.1629949938
