Parameter,Case Opt,Case CE,Case Dual
uk,-23.5697094737,-19.3547120486,1.3845546327
uk,18.3266769271,-47.0853400254,-22.0649081147
t1,1.8,1,1
t1,1.8,1.0001520983,0.9999560084
t1,1.8,0.9980645175,0.9896278802
t1,1.8,0.9689284533,1.0312439958
t1,1.8,0.9375943586,1.0007416055
t1,1.8,1.0078478673,0.931469652
t1,1.8,1.017317866,1.0725034111
t1,1.8,0.9729313135,0.9563601905
t1,1.8,1.2057490979,1.1046319504
t1,1.8,1.284392468,1.2454160136
t1,1.8,1.2803003362,1.2400044319
t1,1.8,1.1910085918,1.2954294749
t1,1.8,1.2234457252,1.2902543596
t1,1.8,1.4229355453,1.3415910132
t1,1.8,1.4468183992,1.3992456021
t1,1.8,1.2285963326,1.4018296323
t1,1.8,1.3451307152,1.3060505022
t1,1.8,1.5399987603,1.2839915611
t1,1.8,1.86134629,1.3939519019
t1,1.8,1.7916319135,1.4125750755
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.5998479017,-0.6000439916
t2,-1.01,-0.6016148791,-0.6112431478
t2,-1.01,-0.5953395739,-0.6328278132
t2,-1.01,-0.5027684841,-0.6688270093
t2,-1.01,-0.2683197102,-0.6804032028
t2,-1.01,-0.2598521302,-0.7100894311
t2,-1.01,-0.2470263852,-0.5602452989
t2,-1.01,-0.4225888218,-0.4449110191
t2,-1.01,-0.4015958952,-0.5562226756
t2,-1.01,-0.4129953722,-0.5504604733
t2,-1.01,-0.485114255,-0.3231458166
t2,-1.01,-0.4676284452,-0.3175987311
t2,-1.01,-0.6889681013,-0.2254808598
t2,-1.01,-0.2585402638,-0.3213776553
t2,-1.01,-0.4729672981,-0.2989072966
t2,-1.01,-0.5461293483,-0.2550724254
t2,-1.01,-0.0812791898,-0.2295982821
t2,-1.01,-0.0318033168,-0.1107523278
t2,-1.01,-0.0757677143,-0.0670159517
t3,0.58,0.3,0.3
t3,0.58,0.3000152098,0.2999956008
t3,0.58,0.2998249819,0.2990208324
t3,0.58,0.3028835696,0.2874391559
t3,0.58,0.324123357,0.2900896101
t3,0.58,0.3559457526,0.2946298724
t3,0.58,0.3615662883,0.2867726486
t3,0.58,0.3603925621,0.2408400573
t3,0.58,0.3573622434,0.2197727486
t3,0.58,0.3400104391,0.2231899335
t3,0.58,0.3409182112,0.2194410846
t3,0.58,0.3406806921,0.2471273799
t3,0.58,0.3375532641,0.2317073009
t3,0.58,0.3243819422,0.2247802958
t3,0.58,0.3053178614,0.2235665688
t3,0.58,0.2578134445,0.2213033843
t3,0.58,0.2268327452,0.2410309404
t3,0.58,0.2586914198,0.258920086
t3,0.58,0.3039524418,0.2935653568
t3,0.58,0.2706071102,0.2909303415
t4,0.3,0.1,0.1
t4,0.3,0.0999902398,0.0999972456
t4,0.3,0.1002623159,0.1001659494
t4,0.3,0.10040376,0.0979457187
t4,0.3,0.0881123902,0.097507494
t4,0.3,0.0595479582,0.0972645501
t4,0.3,0.0516301555,0.095561733
t4,0.3,0.0553868615,0.1006879659
t4,0.3,0.0273380167,0.0969157914
t4,0.3,0.058854652,0.0890373135
t4,0.3,0.0590868386,0.0911273495
t4,0.3,0.0577342719,0.0556387989
t4,0.3,0.0571642195,0.0700771203
t4,0.3,0.0346750421,0.0463003616
t4,0.3,0.0691344578,0.0248026729
t4,0.3,0.0933355853,0.0296355566
t4,0.3,0.1013561908,0.0115210267
t4,0.3,0.1606640628,0.0144756054
t4,0.3,0.0664678359,0.0224933337
t4,0.3,0.001392132,0.0172125671
t5,0.5,0.7,0.7
t5,0.5,0.6999902398,0.6999972456
t5,0.5,0.7002490977,0.700227933
t5,0.5,0.6992691754,0.6979996068
t5,0.5,0.685943667,0.6980302536
t5,0.5,0.6650641131,0.698611869
t5,0.5,0.6592589427,0.6962617531
t5,0.5,0.6523156266,0.6954670715
t5,0.5,0.7074820835,0.6950478754
t5,0.5,0.7309225871,0.6912328179
t5,0.5,0.73156815,0.6925969635
t5,0.5,0.7448673399,0.6693221105
t5,0.5,0.7432031192,0.6810190752
t5,0.5,0.7337867066,0.6809395037
t5,0.5,0.7196473623,0.6728818548
t5,0.5,0.7973953913,0.6760723531
t5,0.5,0.8369308413,0.627164018
t5,0.5,0.8547014738,0.6141782227
t5,0.5,0.842548389,0.6250528815
t5,0.5,0.8090242407,0.6182250405
t6,1,1.5,1.5
t6,1,1.4999023983,1.4999724562
t6,1,1.5026892204,1.501349535
t6,1,1.508346867,1.4779296682
t6,1,1.3802126531,1.4718840125
t6,1,1.0135841746,1.472401255
t6,1,0.9297977207,1.4423685328
t6,1,0.9877202581,1.5201478179
t6,1,0.9950094783,1.4892725535
t6,1,1.059326325,1.4400124048
t6,1,1.0545374747,1.4545770056
t6,1,1.0916654162,1.1679960908
t6,1,1.0716639018,1.3001041995
t6,1,0.8070931521,1.1730122167
t6,1,0.8866212233,1.1277774973
t6,1,1.5460171452,1.1237566576
t6,1,1.5116838811,1.1891366058
t6,1,1.4866637756,1.1444085437
t6,1,1.3015150966,1.22062779
t6,1,1.0846371492,1.1589428935
