Parameter,Case Opt,Case CE,Case Dual
t5,0.5,0.8487207938,0.7650579643
t6,1,1.5,1.5
t6,1,1.499015059,1.4997921899
t6,1,1.5107341418,1.4994446413
t6,1,1.4630882804,1.4936387137
t6,1,1.2940965929,1.4939729701
t6,1,0.9920911292,1.4898405254
t6,1,0.7964352624,1.4898054054
t6,1,1.0179374309,1.4890917657
t6,1,0.9036897913,1.5389258838
t6,1,0.9614602624,1.3070740353
t6,1,0.9580925425,1.6280205372
t6,1,0.9297161836,0.7994122136
t6,1,0.9392256862,0.4330547368
t6,1,1.2586435919,0.4026515331
t6,1,1.3606511662,0.6466215185
t6,1,0.8391577093,0.6207130126
t6,1,0.6110352375,0.7854473617
t6,1,0.9121364342,0.9724090921
t6,1,0.8308217344,1.2551066811
t6,1,0.9976433629,1.1622772883
