Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offset
xk_2,350.0,350.3867386133302,350.3867386133302,,0.0,-0.38673861333018067,-0.38673861333018067
xk_2,350.0,348.82768707081993,348.90611545159936,,-0.07842838077942815,1.172312929180066,1.0938845484006379
xk_2,350.0,349.14743918041876,349.1817707887321,,-0.03433160831332316,0.8525608195812424,0.8182292112679193
xk_2,350.0,348.62420898612567,348.63264472463396,,-0.008435738508296708,1.3757910138743341,1.3673552753660374
xk_2,350.0,348.3234688578731,348.3227630373613,,0.0007058205117687066,1.676531142126919,1.6772369626386876
xk_2,350.0,348.8260158372254,348.82273932189844,,0.003276515326945173,1.173984162774616,1.177260678101561
xk_2,350.0,348.439348821585,348.4366496911241,,0.0026991304608827704,1.5606511784150143,1.563350308875897
xk_2,350.0,349.0503471675669,349.0486003968165,,0.0017467707504010832,0.9496528324331166,0.9513996031835177
xk_2,350.0,348.7716627969113,348.77083637126697,,0.0008264256443339946,1.2283372030886994,1.2291636287330334
xk_2,350.0,348.2653314788157,348.26500735312743,,0.00032412568828021904,1.7346685211842896,1.7349926468725698
xk_2,350.0,348.66263028043835,348.6625394127172,,9.086772115551867e-05,1.33736971956165,1.3374605872828056
xk_2,350.0,348.56438438796823,348.5644007161849,,-1.6328216645433713e-05,1.4356156120317678,1.4355992838151224
xk_2,350.0,348.19171961462365,348.1917566240671,,-3.700944347428958e-05,1.8082803853763494,1.808243375932875
xk_2,350.0,349.0408222305977,349.0408438057772,,-2.1575179459887295e-05,0.959177769402288,0.9591561942228282
xk_2,350.0,347.52974944026664,347.52977951684096,,-3.0076574319082283e-05,2.4702505597333584,2.4702204831590393
xk_2,350.0,348.30522454410715,348.3052484349252,,-2.3890818056315766e-05,1.6947754558928523,1.694751565074796
xk_2,350.0,348.5378631546502,348.5378840090962,,-2.0854446006524086e-05,1.4621368453497894,1.4621159909037829
xk_2,350.0,348.47292268607674,348.472940437418,,-1.7751341260918707e-05,1.5270773139232574,1.5270595625819965
xk_2,350.0,348.62973327018256,348.62974638935736,,-1.3119174809617107e-05,1.3702667298174447,1.370253610642635
xk_2,350.0,347.9812590927636,347.98127226412805,,-1.317136445777578e-05,2.018740907236406,2.0187277358719484
xk_2,350.0,347.6936313577797,347.69364321767614,,-1.185989646046437e-05,2.3063686422203205,2.30635678232386
xk_2,350.0,348.2705049444018,348.27051365399757,,-8.70959576104724e-06,1.7294950555981927,1.7294863460024317
