Parameter,Case Opt,Case CE,Case Dual
t5,0.5,0.7245750575,0.7263792683
t5,0.5,0.6464958139,0.7762191454
t5,0.5,0.6456660632,0.6901438768
t5,0.5,0.645319096,0.6784124907
t6,1,1.5,1.5
t6,1,1.5178566546,1.5001706811
t6,1,1.4893457272,1.4999330527
t6,1,1.425700342,1.5001641385
t6,1,1.3436457608,1.4926781139
t6,1,0.9917174654,1.3716478435
t6,1,1.0583583514,0.9531547159
t6,1,0.9731407372,1.1120855125
t6,1,0.916711866,0.9642197285
t6,1,0.931465351,0.6278495734
t6,1,1.0080915391,1.3955310777
t6,1,1.4513281499,1.540367096
t6,1,1.4966033906,1.3763904077
t6,1,1.1378596944,1.5161331657
t6,1,1.1710436038,1.6199490078
t6,1,1.47557323,1.8885673465
t6,1,1.572205503,1.812591108
t6,1,1.4814146938,1.7273254332
t6,1,1.4541453202,1.6652166559
t6,1,1.4565130606,1.4657414913
