Parameter,Case Opt,Case CE,Case Dual
uk,11.3921118008,5.1475172871,2.6735301329
uk,0.1847897109,5.5165767976,5.7959185599
uk,-25.4171374235,-0.1202154602,3.1668968194
uk,-25.8314467351,-16.5731632044,5.4051608259
uk,20.0565672448,-26.2510832002,69.0448399664
t1,1.8,1,1
t1,1.8,0.9992661147,0.9999712303
t1,1.8,0.9923258471,0.999969468
t1,1.8,0.9954287241,0.9993675522
t1,1.8,1.029755324,1.0049147221
t1,1.8,1.1646773639,0.9943052921
t1,1.8,1.1050377317,0.9882807084
t1,1.8,1.1087113967,0.9896415271
t1,1.8,1.4689840586,1.0993660968
t1,1.8,1.4809671418,1.0708164874
t1,1.8,1.4312188666,1.1215220475
t1,1.8,1.298536869,1.0527048193
t1,1.8,1.3478499437,1.3113021429
t1,1.8,1.6043907375,1.2731395853
t1,1.8,1.6170553507,1.2729843782
t1,1.8,1.5473270109,1.6350145649
t1,1.8,1.6802366477,1.4266345681
t1,1.8,1.6510959653,1.2948450958
t1,1.8,1.6402649825,1.9081293361
t1,1.8,1.7258450257,1.9086781465
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6007338853,-0.6000287697
t2,-1.01,-0.5908249218,-0.6000209841
t2,-1.01,-0.5721485176,-0.6010279183
t2,-1.01,-0.5422228265,-0.604949681
t2,-1.01,-0.5633602722,-0.6074277624
t2,-1.01,-0.5507705021,-0.6007197697
t2,-1.01,-0.5853550697,-0.5887507518
t2,-1.01,-0.2561721176,-0.4915413462
t2,-1.01,-0.13093541,-0.4805675129
t2,-1.01,-0.0630384126,-0.2902855648
t2,-1.01,-0.2222630249,-0.2990338322
t2,-1.01,-0.1846129668,-0.3383184629
t2,-1.01,-0.4504346723,-0.130608793
t2,-1.01,-0.2781685725,-0.1262422461
t2,-1.01,-0.2958403254,0.3728948608
t2,-1.01,-0.3667849444,0.4811572338
t2,-1.01,-0.1684226138,-0.271580428
t2,-1.01,-0.1796996885,-0.0520214984
t2,-1.01,-0.2318371261,-0.0455274639
t3,0.58,0.3,0.3
t3,0.58,0.2999266115,0.299997123
t3,0.58,0.3018933756,0.2999995524
t3,0.58,0.3052854865,0.2999025566
t3,0.58,0.3069552017,0.2981472402
t3,0.58,0.32031403,0.3020386516
t3,0.58,0.3452367651,0.3040811478
t3,0.58,0.3412273339,0.3048984558
t3,0.58,0.3199787291,0.3118281918
t3,0.58,0.2766418987,0.3257849445
t3,0.58,0.2449413243,0.3321885885
t3,0.58,0.2637050775,0.3309411902
t3,0.58,0.2528187577,0.3154067881
t3,0.58,0.2283307552,0.3030950558
t3,0.58,0.2254633735,0.3041920382
t3,0.58,0.2199341878,0.3351851204
t3,0.58,0.1834776698,0.2336571593
t3,0.58,0.1950091193,0.1545541431
t3,0.58,0.1945318423,0.1396878582
t3,0.58,0.1913643688,0.1303157578
t4,0.3,0.1,0.1
t4,0.3,0.100156509,0.1000023283
t4,0.3,0.0990537468,0.1000011118
t4,0.3,0.0960742131,0.1000463193
t4,0.3,0.0923811452,0.1008498829
t4,0.3,0.0663229371,0.0991860893
t4,0.3,0.0468603088,0.0983889465
t4,0.3,0.0514245885,0.0976703054
t4,0.3,-0.0151379777,0.0785693854
t4,0.3,0.0405928489,0.0703060046
t4,0.3,-0.001605112,0.0562943206
t4,0.3,-0.0416009151,0.0670775252
t4,0.3,-0.0408426241,0.0484559403
t4,0.3,-0.090973285,0.0905423928
t4,0.3,-0.078678862,0.0913225585
t4,0.3,-0.0702995561,0.0955814241
t4,0.3,-0.1057077162,0.150791829
t4,0.3,-0.0854969955,0.171597888
t4,0.3,-0.0838698989,0.152270953
t4,0.3,-0.1027442334,0.1496150429
t5,0.5,0.7,0.7
t5,0.5,0.700156509,0.7000023283
t5,0.5,0.6985081849,0.7000009475
t5,0.5,0.6954671303,0.7000328231
t5,0.5,0.6947844278,0.7009200607
t5,0.5,0.6962371974,0.6988605546
t5,0.5,0.6822604133,0.698098382
t5,0.5,0.6817656,0.6981357969
t5,0.5,0.7054671163,0.6991732267
t5,0.5,0.774005968,0.6927729343
t5,0.5,0.8182836247,0.6891087566
t5,0.5,0.78616154,0.6960324806
t5,0.5,0.7966915142,0.7104836748
t5,0.5,0.8010038291,0.733989164
t5,0.5,0.8065103088,0.7337005098
t5,0.5,0.8118222066,0.7475427288
t5,0.5,0.8206090456,0.8511126357
t5,0.5,0.8149071709,0.9014409147
t5,0.5,0.8165572186,0.9338385846
t5,0.5,0.8158753314,0.9273210496
t6,1,1.5,1.5
t6,1,1.5015650902,1.5000232833
t6,1,1.4932712825,1.5000119397
t6,1,1.4617483583,1.5006167219
t6,1,1.4088388943,1.5086035561
t6,1,1.2122766101,1.495049332
t6,1,1.0674356905,1.4851380289
t6,1,1.1102881156,1.4754498771
t6,1,0.895181831,1.3447626593
t6,1,1.3540293289,1.2791606561
t6,1,1.451058518,1.1275675843
t6,1,1.5179929533,1.2234857288
t6,1,1.5109298668,1.1056414358
t6,1,1.4342150056,1.220342035
t6,1,1.4141540383,1.2165883233
t6,1,1.4949089306,0.8867732281
t6,1,1.3613378074,1.2080536016
t6,1,1.327794532,0.9967797758
t6,1,1.3446771578,1.2168334881
t6,1,1.270627461,1.1516867511
