Parameter,Case 1,Case 2
t3,0.58,0.3442101493512736
t3,0.58,0.3498769793017492
t3,0.58,0.35512102576739796
t3,0.58,0.352725736869261
t3,0.58,0.3525699140290933
t3,0.58,0.3534612457763409
t3,0.58,0.35249621134550385
t3,0.58,0.35296412156848245
t3,0.58,0.3504751582131112
t3,0.58,0.35049278149552165
t3,0.58,0.35291231425348724
t3,0.58,0.3473085176562369
t3,0.58,0.3481073268799651
t3,0.58,0.3487561067311576
t3,0.58,0.34959122573847273
t3,0.58,0.3500016971120178
t3,0.58,0.35146416354034654
t4,0.3,0.1
t4,0.3,0.05663593998958106
t4,0.3,0.07123247076634233
t4,0.3,0.07522720064967461
t4,0.3,0.06554502749719285
t4,0.3,0.05576558476201425
t4,0.3,0.05958350789850902
t4,0.3,0.05990544452605398
t4,0.3,0.057669031286499396
t4,0.3,0.06061295427097672
t4,0.3,0.05870380627199623
t4,0.3,0.06473794839815122
t4,0.3,0.06467302660028791
t4,0.3,0.060943945017073085
t4,0.3,0.06683088099951676
t4,0.3,0.0546621827977552
t4,0.3,0.053726896248581436
t4,0.3,0.047173234302896216
t4,0.3,0.04575196661024791
t4,0.3,0.039744492993346696
t5,0.5,0.7
t5,0.5,0.656635939989581
t5,0.5,0.6702155941950547
t5,0.5,0.6677306788633066
t5,0.5,0.6615016485774943
t5,0.5,0.6522366717788669
t5,0.5,0.6563994413300208
t5,0.5,0.6565283699405365
t5,0.5,0.6547890328011234
t5,0.5,0.6568806509576296
t5,0.5,0.6564338058734935
t5,0.5,0.6617981302843128
t5,0.5,0.6617663004227993
t5,0.5,0.6565067336775051
t5,0.5,0.6633842817530777
t5,0.5,0.6730164141001779
t5,0.5,0.6714565195463207
t5,0.5,0.6728210735399134
t5,0.5,0.6718011459039781
t5,0.5,0.6661826370746707
t6,1,1.5
t6,1,1.0663593998958105
t6,1,1.2099918678205597
t6,1,1.2334185344900652
t6,1,1.1912860356257635
t6,1,1.139605524582949
t6,1,1.1738314105036685
t6,1,1.176163379668566
t6,1,1.1587931590877218
t6,1,1.1825737463504826
t6,1,1.173172257301615
t6,1,1.2081887268017808
t6,1,1.20790026365157
t6,1,1.1746679147309507
t6,1,1.2610672410603625
t6,1,1.2359813106006943
t6,1,1.2296806769350082
t6,1,1.2090313725307815
t6,1,1.2047391792494266
t6,1,1.1865553677893435
